index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
19,oklahoma-state,coliseo-ruben-rodriguez,VEN-000347,Coliseo Rubén Rodríguez,,Bayamón,PR,arena,,,,3,2012-11-15,2012-11-18,,,,,,"OSU official 2012 Puerto Rico Tip-Off game notes identify Coliseo Rubén Rodríguez in Bayamón, Puerto Rico for the event; physical venue reuses research-base VEN-000347.",Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000347.
20,oklahoma-state,cow-palace,VEN-000289,Cow Palace,,Daly City,CA,arena,,,,1,1950-12-23,1950-12-23,,,,,,OSU media-guide season legend identifies Cow Palace / San Francisco-area event; current base physical venue is Daly City.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000289.
21,oklahoma-state,crisler-center,VEN-000261,Crisler Center,,Ann Arbor,MI,arena,,,,1,1997-03-18,1997-03-18,,,,,,Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000261.
22,oklahoma-state,cu-events-center,VEN-000052,CU Events Center,,Boulder,CO,arena,,,,1,2026-02-21,2026-02-21,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000052.
23,oklahoma-state,desert-financial-arena,VEN-000056,Desert Financial Arena,,Tempe,AZ,arena,,,,1,2026-02-10,2026-02-10,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000056.
24,oklahoma-state,dickies-arena,VEN-000057,Dickies Arena,,Fort Worth,TX,arena,,,,1,2021-12-18,2021-12-18,,,,,,Official OSU event announcement/schedule identifies Dickies Arena; current-base reuse.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000057.
25,oklahoma-state,fifth-third-arena,VEN-000350,Fifth Third Arena,,Cincinnati,OH,arena,,,,1,2026-02-28,2026-02-28,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000350.
26,oklahoma-state,gainbridge-fieldhouse,VEN-000070,Gainbridge Fieldhouse,Bankers Life Fieldhouse,Indianapolis,IN,arena,,,,1,2017-03-17,2017-03-17,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000070.
27,oklahoma-state,gallagher-iba-arena,VEN-000072,Gallagher-Iba Arena,,Stillwater,OK,arena,,,,1162,1938-12-09,2026-03-22,PRIMARY_HOME,1938-12-09,,EXACT_START,Oklahoma State primary home beginning 1938-12-09; alternate/off-campus games remain game-specific.,"OSU media guide and institutional history: current physical building opened for basketball on 1938-12-09; research-base physical venue reuse VEN-000072. | Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies Gallagher-Iba Arena, Stillwater. | OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed. | OSU official 1939 schedule/facility history: physical building opened Dec. 9, 1938 and remains program home; current-base venue reuse. | Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.",OSU media guide and institutional history: current physical building opened for basketball on 1938-12-09; research-base physical venue reuse VEN-000072. Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000072.
28,oklahoma-state,gill-coliseum,VEN-000373,Gill Coliseum,,Corvallis,OR,arena,,,,1,1983-03-18,1983-03-18,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000373.
29,oklahoma-state,hearnes-center,VEN-000077,Hearnes Center,,Columbia,MO,arena,,,,3,1977-02-26,1980-02-26,,,,,,Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000077.
30,oklahoma-state,hec-edmundson-pavilion,VEN-000078,Hec Edmundson Pavilion,,Seattle,WA,arena,,,,1,1949-03-26,1949-03-26,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000078.
31,oklahoma-state,hilton-coliseum,VEN-000079,Hilton Coliseum,,Ames,IA,arena,,,,1,2026-01-10,2026-01-10,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000079.
32,oklahoma-state,hinkle-fieldhouse,VEN-000080,Hinkle Fieldhouse,,Indianapolis,IN,arena,,,,1,2021-03-21,2021-03-21,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000080.
33,oklahoma-state,hoosier-dome,VEN-000083,Hoosier Dome,RCA Dome,Indianapolis,IN,arena,,,,4,1993-03-19,1999-03-13,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000083.
34,oklahoma-state,hp-field-house,VEN-000084,HP Field House,,Orlando,FL,arena,,,,9,2008-11-27,2018-11-25,,,,,,Official OSU AdvoCare Invitational game notes identify HP Field House; current-base reuse. | Official OSU Old Spice Classic announcement/game notes identify HP Field House at ESPN Wide World of Sports; current-base physical reuse.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000084.
35,oklahoma-state,indiana-farmers-coliseum,VEN-000089,Indiana Farmers Coliseum,,Indianapolis,IN,arena,,,,1,2021-03-19,2021-03-19,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000089.
36,oklahoma-state,intrust-bank-arena,VEN-000090,INTRUST Bank Arena,,Wichita,KS,arena,,,,1,2022-12-17,2022-12-17,,,,,,OSU media-guide event legend identifies INTRUST Bank Arena.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000090.
37,oklahoma-state,jma-wireless-dome,VEN-000096,JMA Wireless Dome,Carrier Dome,Syracuse,NY,arena,,,,2,2000-03-24,2000-03-26,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000096.
38,oklahoma-state,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,,1,2026-01-31,2026-01-31,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000097.
39,oklahoma-state,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,arena,,,,44,1974-12-26,2005-03-13,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed. | Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000099.
40,oklahoma-state,keyarena,VEN-000102,KeyArena,,Seattle,WA,arena,,,,2,1999-12-21,2005-12-10,,,,,,OSU media-guide event legend identifies KeyArena. | OSU official schedule release identifies Battle in Seattle at Key Arena.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000102.
41,oklahoma-state,keybank-center,VEN-000103,KeyBank Center,HSBC Arena,Buffalo,NY,arena,,,,2,2000-03-17,2000-03-19,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000103.
42,oklahoma-state,kingdome,VEN-000105,Kingdome,,Seattle,WA,arena,,,,1,1995-04-01,1995-04-01,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000105.
43,oklahoma-state,lahaina-civic-center,VEN-000108,Lahaina Civic Center,,Lahaina,HI,arena,,,,6,2007-11-19,2016-11-23,,,,,,Official OSU Maui game notes/box scores identify Lahaina Civic Center; current-base reuse.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000108.
44,oklahoma-state,legacy-arena,VEN-000109,Legacy Arena,,Birmingham,AL,arena,,,,1,2011-12-21,2011-12-21,,,,,,Official OSU 2011-12 game notes identify neutral Alabama game at BJCC Arena; current-base physical identity is Legacy Arena.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000109.
45,oklahoma-state,lloyd-noble-center,VEN-000116,Lloyd Noble Center,,Norman,OK,arena,,,,1,1985-03-05,1985-03-05,,,,,,Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000116.
46,oklahoma-state,mabee-center,VEN-000121,Mabee Center,,Tulsa,OK,arena,,,,8,1993-01-02,2003-11-26,,,,,,OSU media-guide event legend identifies Mabee Center.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000121.
47,oklahoma-state,madison-square-garden-1925,VEN-000123,Madison Square Garden (1925),Madison Square Garden,New York,NY,arena,,,,11,1938-03-14,1956-03-17,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed. | OSU media-guide/official historical game context; 1945 New York benefit/final-stage game at MSG III. | Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000123.
48,oklahoma-state,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,arena,,,,7,1991-11-27,2011-12-10,,,,,,Current official OSU schedule identifies New York NIT Season Tip-Off; contemporaneous OSU notes identify MSG. | OSU 2004-05 official final statistics identify Jimmy V Classic at Madison Square Garden. | OSU game notes identify CarQuest Classic meeting with Pittsburgh at Madison Square Garden. | OSU media-guide Jimmy V Classic legend/current official schedule context. | Official OSU box score/game notes identify 2011 NIT Season Tip-Off semifinals/consolation at Madison Square Garden.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000124.
49,oklahoma-state,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,arena,,,,1,2026-02-07,2026-02-07,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000127.
50,oklahoma-state,mgm-grand-garden-arena,VEN-000133,MGM Grand Garden Arena,,Paradise,NV,arena,,,,3,2013-12-21,2014-11-26,,,,,,Official OSU MGM Grand Main Event/game notes identify MGM Grand Garden Arena; current-base physical reuse.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000133.
51,oklahoma-state,mohegan-sun-arena,VEN-000139,Mohegan Sun Arena,,Uncasville,CT,arena,,,,3,2010-01-02,2021-11-17,,,,,,Official OSU event announcement and game coverage identify both Hall of Fame Showcase games at Mohegan Sun Arena; current-base reuse.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000139.
52,oklahoma-state,moody-coliseum,VEN-000141,Moody Coliseum,,Dallas,TX,arena,,,,1,2025-03-23,2025-03-23,,,,,,Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000141.
53,oklahoma-state,footprint-center,VEN-000065,Mortgage Matchup Center,,Phoenix,AZ,arena,,,,1,2025-12-06,2025-12-06,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies neutral location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000065.
54,oklahoma-state,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,auditorium,,,,60,1945-03-23,1973-12-29,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed. | OSU media-guide Big Six Tournament legend; current-base physical venue registry identifies Kansas City Municipal Auditorium.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000143.
55,oklahoma-state,myriad-convention-center,VEN-000146,Myriad Convention Center,,Oklahoma City,OK,arena,,,,6,1994-03-18,2001-12-29,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed. | OSU media-guide event legend identifies Myriad. | OSU official 2001 schedule release identifies Ball State All-College at Myriad Convention Center.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000146.
56,oklahoma-state,nassau-coliseum,VEN-000147,Nassau Coliseum,Nassau Veterans Memorial Coliseum,Uniondale,NY,arena,,,,1,2001-03-15,2001-03-15,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000147.
57,oklahoma-state,oklahoma-a-m-new-armory,VEN-000451,Oklahoma A&M New Armory,,Stillwater,OK,armory,,,,171,1920-01-19,1938-03-04,PRIMARY_HOME,1919,1938-03-04,YEAR_START_EXACT_END,Oklahoma State primary home after the 1919 facility transition through 1938-03-04; apply only after independent HOME classification.,"OSU institutional/athletics facility history reviewed in Stage 3A: replacement Armory became home in 1919; final documented home game there was 1938-03-04. | OSU official arena history: new Armory/old gym used from 1919 through final home game Mar. 4, 1938.",OSU institutional/athletics facility history reviewed in Stage 3A: replacement Armory became home in 1919; final documented home game there was 1938-03-04. Research-time venue_id is provisional; serialized Implementation must rebase physical identity against then-current main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000451.
58,oklahoma-state,oklahoma-a-m-original-armory,VEN-000452,Oklahoma A&M Original Armory,,Stillwater,OK,armory,,,,51,1908-03-28,1919-02-12,PRIMARY_HOME,1907,1919,YEAR,Oklahoma State primary home from program inception through the 1918-19 season; apply only after independent HOME classification.,OSU institutional/athletics facility history reviewed in Stage 3A: original Armory served as the basketball home from program inception until replacement by the 1919 Armory. | OSU official arena history: original Armory used from 1907 until move to new Armory in 1919.,OSU institutional/athletics facility history reviewed in Stage 3A: original Armory served as the basketball home from program inception until replacement by the 1919 Armory. Research-time venue_id is provisional; serialized Implementation must rebase physical identity against then-current main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000452.
59,oklahoma-state,oklahoma-city-municipal-auditorium,VEN-000453,Oklahoma City Municipal Auditorium,Civic Center Music Hall,Oklahoma City,OK,auditorium,,,,4,1937-12-29,1954-12-22,,,,,,OSU 2024/2025 Houston series notes identify the 1954-12-22 All-College game at Oklahoma City Municipal Auditorium. | OSU 2025 Bedlam historical notes identify the 1942 Naval Relief benefit game at the old Municipal Auditorium. | OSU 2025 North Texas series notes identify the 1937-12-29 All-College game at Oklahoma City Municipal Auditorium. | Official Civic Center history establishes that the 1937 Municipal Auditorium is the same physical building later renamed Civic Center Music Hall.,"Research-time venue_id is provisional; serialized Implementation must rebase physical identity against then-current main before tracked Phase 0. Physical continuity to Civic Center Music Hall established; no matching research-base global physical row found, so it remains a provisional new candidate. Integration rebase resolved final global venue ID VEN-000453."
60,oklahoma-state,omni-coliseum,VEN-000157,Omni Coliseum,,Atlanta,GA,arena,,,,2,1992-03-20,1992-03-22,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000157.
61,oklahoma-state,pan-pacific-auditorium,VEN-000381,Pan-Pacific Auditorium,,Los Angeles,CA,auditorium,,,,1,1950-12-22,1950-12-22,,,,,,OSU media-guide season legend identifies Pan-Pacific Auditorium in Los Angeles. Current research-base registry already contains this physical venue as VEN-000381.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000381.
62,oklahoma-state,paycom-center,VEN-000162,Paycom Center,Ford Center,Oklahoma City,OK,arena,,,,22,2003-01-04,2025-12-13,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies neutral location and venue. | OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed. | OSU media-guide Battleground 2K legend identifies Paycom Center. | OSU media-guide/current official schedule identifies Paycom Center. | OSU official All-College history identifies 2008 Rhode Island game at Ford Center/Paycom physical venue. | OSU official All-College notes identify 2009 La Salle game at Ford Center/Paycom physical venue. | OSU official OKC history identifies 2003-01-04 BYU as first college basketball game in the physical arena then called Ford Center. | OSU official OKC history identifies 2006 Pittsburgh win at Ford Center/Paycom physical venue. | OSU official final statistics identify All-College at Ford Center; same physical venue as Paycom Center. | OSU official schedule release identifies All-College vs Tennessee at Ford Center; same physical venue. | Official OSU game notes identify Chesapeake Energy Arena; same physical building as Paycom Center. | Official OSU game notes identify Oklahoma City Arena; same physical building is current Paycom Center/current-base VEN-000162. | Official OSU schedule announcement identifies 2011 All-College Classic at Chesapeake Energy Arena; same physical building as Paycom Center. | Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000162.
63,oklahoma-state,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,,3,1992-03-28,1998-03-15,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000181.
64,oklahoma-state,sanford-pentagon,VEN-000251,Sanford Pentagon,,Sioux Falls,SD,arena,,,,2,2015-12-12,2018-12-16,,,,,,OSU media-guide event legend identifies Sanford Pentagon.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000251.
