index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
13,lsu,colonial-life-arena,VEN-000049,Colonial Life Arena,,Columbia,SC,arena,,,unknown,1,2026-01-31,2026-01-31,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
14,lsu,conte-forum,VEN-000272,Conte Forum,,Chestnut Hill,MA,arena,,,unknown,1,2025-12-03,2025-12-03,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
15,lsu,dickies-arena,VEN-000057,Dickies Arena,,Fort Worth,TX,arena,,,unknown,1,2025-12-07,2025-12-07,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
16,lsu,enterprise-center,VEN-000060,Enterprise Center,,St. Louis,MO,arena,,,unknown,1,2018-03-08,2018-03-08,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
17,lsu,extramile-arena,VEN-000061,ExtraMile Arena,,Boise,ID,arena,,,unknown,3,1992-03-19,2005-03-17,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
18,lsu,fiserv-forum,VEN-000063,Fiserv Forum,,Milwaukee,WI,arena,,,unknown,1,2022-03-18,2022-03-18,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
19,lsu,frank-erwin-center,VEN-000068,Frank Erwin Center,,Austin,TX,arena,,,unknown,1,1981-03-14,1981-03-14,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
20,lsu,georgia-dome,VEN-000073,Georgia Dome,,Atlanta,GA,stadium,,,unknown,19,1995-03-09,2014-03-14,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
21,lsu,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,arena,,,unknown,2,2009-03-19,2009-03-21,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
22,lsu,hoosier-dome,VEN-000083,Hoosier Dome,,Indianapolis,IN,stadium,,,unknown,1,2006-04-01,2006-04-01,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
23,lsu,hubert-h-humphrey-metrodome,VEN-000085,Hubert H. Humphrey Metrodome,,Minneapolis,MN,stadium,,,unknown,1,1991-03-14,1991-03-14,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
24,lsu,huey-long-field-house,VEN-000247,Huey Long Field House,,Baton Rouge,LA,fieldhouse,1932,,YEAR,2,1938-03-03,1938-03-04,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
25,lsu,iowa-field-house,VEN-000091,Iowa Field House,,Iowa City,IA,fieldhouse,,,unknown,2,1954-03-12,1954-03-13,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
26,lsu,jefferson-county-armory,VEN-000248,Jefferson County Armory,,Louisville,KY,arena,,,unknown,27,1941-02-27,1952-03-01,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
27,lsu,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,unknown,3,1984-03-15,2000-03-18,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
28,lsu,legacy-arena,VEN-000109,Legacy Arena,,Birmingham,AL,arena,,,unknown,11,1979-03-02,2003-03-21,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
29,lsu,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,stadium,,,unknown,1,2021-03-22,2021-03-22,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
30,lsu,market-square-arena,VEN-000125,Market Square Arena,,Indianapolis,IN,arena,,,unknown,1,1979-03-16,1979-03-16,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
31,lsu,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,arena,,,unknown,1,1989-03-17,1989-03-17,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
32,lsu,memorial-gymnasium,VEN-000130,Memorial Gymnasium,,Nashville,TN,gymnasium,,,unknown,3,1984-03-08,2026-01-10,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
33,lsu,memphis-pyramid,VEN-000131,Memphis Pyramid,,Memphis,TN,arena,,,unknown,2,1994-03-10,1997-03-06,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
34,lsu,moody-center,VEN-000140,Moody Center,,Austin,TX,arena,,,unknown,1,2026-02-17,2026-02-17,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
35,lsu,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,unknown,2,1953-03-17,1953-03-18,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
36,lsu,neville-arena,VEN-000150,Neville Arena,,Auburn,AL,arena,,,unknown,1,2026-03-03,2026-03-03,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
37,lsu,oconnell-center,VEN-000154,O'Connell Center,,Gainesville,FL,arena,,,unknown,1,2026-01-20,2026-01-20,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
38,lsu,omni-coliseum,VEN-000157,Omni Coliseum,,Atlanta,GA,arena,,,unknown,6,1986-03-20,1987-03-08,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
39,lsu,orlando-arena,VEN-000158,Orlando Arena,,Orlando,FL,arena,,,unknown,1,1990-03-09,1990-03-09,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
40,lsu,ppg-paints-arena,VEN-000167,PPG Paints Arena,,Pittsburgh,PA,arena,,,unknown,1,2015-03-19,2015-03-19,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
41,lsu,raider-arena,VEN-000271,Raider Arena,,Niceville,FL,arena,,,unknown,2,2025-11-28,2025-11-29,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
42,lsu,reed-arena,VEN-000171,Reed Arena,,College Station,TX,arena,,,unknown,1,2026-01-03,2026-01-03,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
43,lsu,reunion-arena,VEN-000173,Reunion Arena,,Dallas,TX,arena,,,unknown,1,1986-03-29,1986-03-29,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
44,lsu,reynolds-coliseum,VEN-000174,Reynolds Coliseum,,Raleigh,NC,arena,,,unknown,2,1953-03-13,1953-03-14,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
45,lsu,riverfront-coliseum,VEN-000176,Riverfront Coliseum,,Cincinnati,OH,arena,,,unknown,2,1987-03-20,1987-03-22,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
46,lsu,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,unknown,6,1982-03-04,1993-03-14,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
47,lsu,sjb-pavilion,VEN-000187,SJB Pavilion,,Oxford,MS,arena,,,unknown,1,2026-02-25,2026-02-25,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
48,lsu,smoothie-king-center,VEN-000188,Smoothie King Center,,New Orleans,LA,arena,,,unknown,3,2012-03-08,2025-12-13,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
49,lsu,the-pit,VEN-000208,The Pit,,Albuquerque,NM,arena,,,unknown,1,2000-03-23,2000-03-23,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
50,lsu,the-spectrum,VEN-000209,The Spectrum,,Philadelphia,PA,arena,,,unknown,2,1981-03-28,1981-03-30,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
51,lsu,the-summit,VEN-000210,The Summit,,Houston,TX,arena,,,unknown,2,1980-03-14,1980-03-16,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
52,lsu,thompson-boling-arena,VEN-000211,Thompson-Boling Arena,,Knoxville,TN,arena,,,unknown,4,1989-03-10,2026-02-14,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
53,lsu,unt-coliseum,VEN-000273,UNT Coliseum,,Denton,TX,arena,,,unknown,1,1980-03-09,1980-03-09,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
54,lsu,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,arena,,,unknown,1,1985-03-15,1985-03-15,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
55,lsu,vystar-veterans-memorial-arena,VEN-000227,VyStar Veterans Memorial Arena,,Jacksonville,FL,arena,,,unknown,4,2006-03-16,2019-03-23,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
56,lsu,xl-center,VEN-000257,XL Center,,Hartford,CT,arena,,,unknown,1,1988-03-18,1988-03-18,,,,,,LSU Athletics official facility/history evidence; LSU 2025-26 record book; established project venue registry.,Per-game external venue assignment; physical identity reuses the established global venue registry.
57,lsu,atlanta-municipal-auditorium,VEN-000274,Municipal Auditorium,,Atlanta,GA,arena,,,unknown,9,1923-02-26,1932-02-27,,,,,,"Owner-supplied Conference Tournament Site Reference workbook; completed SIAA/SoCon/SEC sections, 2026-08-21.",New physical venue identity VEN-000274 required at guarded Codespace installation; do not confuse with Kansas City Municipal Auditorium (VEN-000143).
