index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
11,iowa,gainbridge-fieldhouse,VEN-000070,Gainbridge Fieldhouse,,Indianapolis,IN,arena,,,unknown,23,2002-03-07,2025-03-13,,,,,,Owner-supplied Conference_Tournament_Site_Reference(5).xlsm; Big Ten section explicitly authorized complete for Iowa.,
12,iowa,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,arena,,,unknown,4,1980-03-06,1992-03-21,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
13,iowa,hoosier-dome,VEN-000083,Hoosier Dome,,Indianapolis,IN,gymnasium,,,unknown,1,2005-03-17,2005-03-17,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
14,iowa,hubert-h-humphrey-metrodome,VEN-000085,Hubert H. Humphrey Metrodome,,Minneapolis,MN,gymnasium,,,unknown,3,1986-03-14,1991-03-16,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
15,iowa,indiana-farmers-coliseum,VEN-000089,Indiana Farmers Coliseum,,Indianapolis,IN,arena,,,unknown,1,2021-03-20,2021-03-20,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
16,iowa,iowa-field-house,VEN-000091,Iowa Field House,,Iowa City,IA,arena,,,unknown,684,1927-12-12,1982-12-11,home,1927-12-12,1982-12-11,exact,SOURCE_PROGRAM_HOME,University of Iowa / Iowa Athletics official facility history; contemporary Daily Iowan evidence for New Armory; chronology used only after explicit home designation.,
17,iowa,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,unknown,1,1985-03-14,1985-03-14,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
18,iowa,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,arena,,,unknown,1,1983-03-25,1983-03-25,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
19,iowa,keyarena,VEN-000102,KeyArena,,Seattle,WA,arena,,,unknown,2,2015-03-20,2015-03-22,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
20,iowa,keybank-center,VEN-000103,KeyBank Center,,Buffalo,NY,arena,,,unknown,1,2022-03-17,2022-03-17,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
21,iowa,kingdome,VEN-000105,Kingdome,,Seattle,WA,gymnasium,,,unknown,1,1987-03-20,1987-03-20,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
22,iowa,legacy-arena,VEN-000109,Legacy Arena,,Birmingham,AL,arena,,,unknown,1,2023-03-16,2023-03-16,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
23,iowa,los-angeles-memorial-sports-arena,VEN-000118,Los Angeles Memorial Sports Arena,,Los Angeles,CA,arena,,,unknown,1,1988-03-18,1988-03-18,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
24,iowa,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,arena,,,unknown,2,2021-03-12,2021-03-13,,,,,,Owner-supplied Conference_Tournament_Site_Reference(5).xlsm; Big Ten section explicitly authorized complete for Iowa.,
25,iowa,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,arena,,,unknown,2,2018-02-28,2018-03-01,,,,,,Owner-supplied Conference_Tournament_Site_Reference(5).xlsm; Big Ten section explicitly authorized complete for Iowa.,
26,iowa,market-square-arena,VEN-000125,Market Square Arena,,Indianapolis,IN,arena,,,unknown,2,1980-03-22,1980-03-24,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
27,iowa,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,arena,,,unknown,1,1987-03-13,1987-03-13,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
28,iowa,mcnichols-sports-arena,VEN-000128,McNichols Sports Arena,,Denver,CO,arena,,,unknown,2,1999-03-11,1999-03-13,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
29,iowa,memorial-gymnasium,VEN-000130,Memorial Gymnasium,,Nashville,TN,gymnasium,,,unknown,2,1993-03-19,1993-03-21,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
30,iowa,footprint-center,VEN-000065,Mortgage Matchup Center,,Phoenix,AZ,arena,,,unknown,1,1999-03-18,1999-03-18,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
31,iowa,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,gymnasium,,,unknown,2,1955-03-18,1955-03-19,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
32,iowa,nassau-coliseum,VEN-000147,Nassau Coliseum,,Uniondale,NY,arena,,,unknown,2,2001-03-15,2001-03-17,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
33,iowa,nationwide-arena,VEN-000148,Nationwide Arena,,Columbus,OH,arena,,,unknown,2,2019-03-22,2019-03-24,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
34,iowa,iowa-new-armory,VEN-000282,New Armory,,Iowa City,IA,arena,,,unknown,60,1921-12-10,1927-03-11,home,1921-12-10,1927-03-11,exact,SOURCE_PROGRAM_HOME,University of Iowa / Iowa Athletics official facility history; contemporary Daily Iowan evidence for New Armory; chronology used only after explicit home designation.,FINAL integration allocation confirmed against current main 4c8d75592f98b42a8534182a5af9bf240b1fd16c; Iowa current-main rebase required no renumbering.
35,iowa,iowa-old-armory,VEN-000281,Old Armory,,Iowa City,IA,arena,,,unknown,144,1901-11-06,1921-03-14,home,1901-11-06,1921-03-14,exact,SOURCE_PROGRAM_HOME,University of Iowa / Iowa Athletics official facility history; contemporary Daily Iowan evidence for New Armory; chronology used only after explicit home designation.,FINAL integration allocation confirmed against current main 4c8d75592f98b42a8534182a5af9bf240b1fd16c; Iowa current-main rebase required no renumbering.
36,iowa,amica-mutual-pavilion,VEN-000011,Providence Civic Center,,Providence,RI,arena,,,unknown,2,1989-03-17,1989-03-19,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
37,iowa,st-john-arena,VEN-000192,St. John Arena,,Columbus,OH,arena,,,unknown,2,1970-03-12,1970-03-14,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
38,iowa,target-center,VEN-000260,Target Center,,Minneapolis,MN,arena,,,unknown,1,2024-03-14,2024-03-14,,,,,,Owner-supplied Conference_Tournament_Site_Reference(5).xlsm; Big Ten section explicitly authorized complete for Iowa.,
39,iowa,the-palace-of-auburn-hills,VEN-000206,The Palace of Auburn Hills,,Auburn Hills,MI,gymnasium,,,unknown,1,2006-03-17,2006-03-17,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
40,iowa,the-spectrum,VEN-000209,The Spectrum,,Philadelphia,PA,gymnasium,,,unknown,2,1980-03-14,1980-03-16,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
41,iowa,toyota-center,VEN-000213,Toyota Center,,Houston,TX,arena,,,unknown,2,2026-03-26,2026-03-28,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
42,iowa,united-center,VEN-000217,United Center,,Chicago,IL,arena,,,unknown,21,1998-03-06,2026-03-12,,,,,,Owner-supplied Conference_Tournament_Site_Reference(5).xlsm; Big Ten section explicitly authorized complete for Iowa.,
43,iowa,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,arena,,,unknown,1,2014-03-19,2014-03-19,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
44,iowa,wells-fargo-arena,VEN-000228,Wells Fargo Arena,,Des Moines,IA,arena,,,unknown,1,2025-12-20,2025-12-20,,,,,,Iowa Athletics official 2025-26 recap/schedule evidence.,
45,iowa,welsh-ryan-arena,VEN-000229,Welsh-Ryan Arena,,Evanston,IL,arena,,,unknown,4,1955-03-11,1956-03-23,,,,,,Iowa media guide NCAA history city evidence plus project NCAA archival site reference / NCAA site records where mapped.,
